service,delta,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
CV,83.49227905273438,25,720,2024-06-13 17:20:09.723628,Laptop,83.1,82.59159634214184,24,0
CV,82.07917213439941,25,720,2024-06-13 17:20:09.819822,Laptop,84.3,82.55005769461367,24,0
CV,87.52608299255371,25,720,2024-06-13 17:20:09.926887,Laptop,84.3,82.57722183234948,24,0
CV,80.48582077026367,25,720,2024-06-13 17:20:10.027167,Laptop,82.2,82.54822709464865,24,0
CV,81.15577697753906,25,720,2024-06-13 17:20:10.129022,Laptop,83.6,82.56089386353406,24,0
CV,88.2570743560791,25,720,2024-06-13 17:20:10.237818,Laptop,88.3,82.55578292671899,24,0
CV,87.11528778076172,25,720,2024-06-13 17:20:10.341156,Laptop,84.9,82.58686626840674,24,0
CV,80.3689956665039,25,720,2024-06-13 17:20:10.436142,Laptop,82.9,82.558498111902,24,0
CV,79.56218719482422,25,720,2024-06-13 17:20:10.536698,Laptop,82.9,82.60280108823639,24,0
CV,92.96822547912598,25,720,2024-06-13 17:20:10.650128,Laptop,89.7,82.61092207197377,25,0
CV,85.99519729614258,25,720,2024-06-13 17:20:10.752944,Laptop,82.5,82.64480660018518,24,0
CV,87.31698989868164,25,720,2024-06-13 17:20:10.857058,Laptop,85.7,82.60584799287614,24,0
CV,86.76862716674805,25,720,2024-06-13 17:20:10.959831,Laptop,86.1,82.63776677615866,24,0
CV,90.05427360534668,25,720,2024-06-13 17:20:11.064140,Laptop,83.1,82.60765402102955,24,0
CV,93.4298038482666,25,720,2024-06-13 17:20:11.175463,Laptop,83.2,82.64039596000103,24,0
CV,90.55829048156738,25,720,2024-06-13 17:20:11.287507,Laptop,83.4,82.62691832133247,24,0
CV,95.06940841674805,25,720,2024-06-13 17:20:11.397978,Laptop,84.0,82.65800166302022,24,0
CV,87.2802734375,25,720,2024-06-13 17:20:11.503486,Laptop,83.5,82.63024780180574,24,0
CV,90.14225006103516,25,720,2024-06-13 17:20:11.609800,Laptop,84.0,82.66313717164688,24,0
CV,95.26181221008301,25,720,2024-06-13 17:20:11.719311,Laptop,83.3,82.62280254288764,24,0
CV,96.32349014282227,25,720,2024-06-13 17:20:11.829348,Laptop,87.6,82.65705564827319,24,0
CV,103.33847999572754,25,720,2024-06-13 17:20:11.952755,Laptop,83.9,82.62169681136515,24,0
CV,94.75183486938477,25,720,2024-06-13 17:20:12.068570,Laptop,83.2,82.65200614098715,24,0
CV,99.63274002075195,25,720,2024-06-13 17:20:12.183629,Laptop,85.8,82.62211453216254,24,0
CV,96.59504890441895,25,720,2024-06-13 17:20:12.296551,Laptop,80.8,82.65469675435855,24,0
CV,95.40462493896484,25,720,2024-06-13 17:20:12.406263,Laptop,84.1,82.62755718843434,24,0
CV,94.51723098754883,25,720,2024-06-13 17:20:12.515506,Laptop,81.5,82.63814763923862,24,0
CV,109.34662818908691,25,720,2024-06-13 17:20:12.640999,Laptop,80.9,82.61248238201108,24,0
CV,91.1705493927002,25,720,2024-06-13 17:20:12.748134,Laptop,84.3,82.64291457069113,24,0
CV,100.24046897888184,25,720,2024-06-13 17:20:12.863993,Laptop,87.4,82.61471841686766,24,0
CV,106.10127449035645,25,720,2024-06-13 17:20:12.990863,Laptop,85.7,82.64580175855542,24,0
CV,125.08630752563477,25,720,2024-06-13 17:20:13.140808,Laptop,91.9,82.61534499806375,25,0
CV,91.21990203857422,25,720,2024-06-13 17:20:13.250587,Laptop,84.9,82.66705637559882,24,0
CV,92.8795337677002,25,720,2024-06-13 17:20:13.363869,Laptop,84.3,82.61611901012948,24,0
CV,87.09239959716797,25,720,2024-06-13 17:20:13.475301,Laptop,83.6,82.66314945755269,24,0
CV,86.3349437713623,25,720,2024-06-13 17:20:13.575971,Laptop,82.4,82.63028465952314,24,0
CV,83.08291435241699,25,720,2024-06-13 17:20:13.679971,Laptop,82.5,82.65919339588334,24,0
CV,90.46506881713867,25,720,2024-06-13 17:20:13.793378,Laptop,86.3,82.6091529015378,24,0
CV,86.83419227600098,25,720,2024-06-13 17:20:13.902040,Laptop,84.2,82.64657577062115,24,0
CV,79.05220985412598,25,720,2024-06-13 17:20:13.995919,Laptop,83.2,82.6100497726616,24,0
CV,85.33978462219238,25,720,2024-06-13 17:20:14.095377,Laptop,84.2,82.6572890804835,24,0
CV,86.67850494384766,25,720,2024-06-13 17:20:14.194756,Laptop,83.7,82.62604602202028,24,0
CV,83.0388069152832,25,720,2024-06-13 17:20:14.290493,Laptop,83.2,82.67800311767147,24,0
CV,82.4892520904541,25,720,2024-06-13 17:20:14.385458,Laptop,83.7,82.64295142840855,24,0
CV,81.5434455871582,25,720,2024-06-13 17:20:14.481158,Laptop,82.4,82.65771908718669,24,0
CV,84.32817459106445,25,720,2024-06-13 17:20:14.581107,Laptop,82.9,82.61407954976579,24,0
CV,82.47876167297363,25,720,2024-06-13 17:20:14.681946,Laptop,83.8,82.64640376793989,24,0
CV,83.35614204406738,25,720,2024-06-13 17:20:14.784899,Laptop,85.0,82.60923890287845,24,0
CV,88.82451057434082,25,720,2024-06-13 17:20:14.886511,Laptop,86.1,82.63346670912675,24,0
CV,81.47215843200684,25,720,2024-06-13 17:20:14.983301,Laptop,83.7,82.58637483217453,24,0
CV,82.2601318359375,25,720,2024-06-13 17:20:15.080919,Laptop,84.2,82.63717705268,24,0
CV,89.43510055541992,25,720,2024-06-13 17:20:15.192887,Laptop,86.2,82.59642470312338,24,0
CV,84.5937728881836,25,720,2024-06-13 17:20:15.298669,Laptop,83.8,82.63776677615866,24,0
CV,82.58628845214844,25,720,2024-06-13 17:20:15.393249,Laptop,83.7,82.61823218592802,24,0
CV,81.95757865905762,25,720,2024-06-13 17:20:15.498375,Laptop,85.5,82.65113384167498,24,0
CV,101.80521011352539,25,720,2024-06-13 17:20:15.615946,Laptop,91.9,82.62889635216713,25,0
CV,97.99456596374512,25,720,2024-06-13 17:20:15.736587,Laptop,90.7,82.66512748838736,25,0
CV,104.08830642700195,25,720,2024-06-13 17:20:15.866828,Laptop,96.7,82.6381107815212,25,0
CV,97.80335426330566,25,720,2024-06-13 17:20:15.985185,Laptop,89.7,82.66936612589024,25,0
CV,90.73662757873535,25,720,2024-06-13 17:20:16.098465,Laptop,86.8,82.64242313445892,24,0
CV,96.44675254821777,25,720,2024-06-13 17:20:16.217499,Laptop,86.9,82.64360258141625,24,0
CV,92.12946891784668,25,720,2024-06-13 17:20:16.334816,Laptop,87.1,82.63119381655275,24,0
CV,85.8144760131836,25,720,2024-06-13 17:20:16.438028,Laptop,83.7,82.65597448856231,24,0
CV,90.93856811523438,25,720,2024-06-13 17:20:16.542801,Laptop,82.3,82.62098422882843,24,0
CV,90.84153175354004,25,720,2024-06-13 17:20:16.648875,Laptop,82.3,82.64274256800987,24,0
CV,84.7325325012207,25,720,2024-06-13 17:20:16.747049,Laptop,82.8,82.60539341436134,24,0
CV,125.2756118774414,25,720,2024-06-13 17:20:16.887398,Laptop,82.1,82.63682076141164,24,0
CV,82.58795738220215,25,720,2024-06-13 17:20:16.982935,Laptop,83.1,82.62299911738053,24,0
CV,83.64534378051758,25,720,2024-06-13 17:20:17.081128,Laptop,82.8,82.65942682809364,24,0
CV,78.91988754272461,25,720,2024-06-13 17:20:17.171764,Laptop,83.7,82.62497714821521,24,0
CV,83.28890800476074,25,720,2024-06-13 17:20:17.270101,Laptop,83.2,82.67274474998672,24,0
CV,77.01730728149414,25,720,2024-06-13 17:20:17.360107,Laptop,83.6,82.61750731748549,24,0
CV,82.99899101257324,25,720,2024-06-13 17:20:17.457177,Laptop,83.7,82.65622020667843,24,0
CV,80.3079605102539,25,720,2024-06-13 17:20:17.552209,Laptop,84.1,82.61735988661584,24,0
CV,81.41946792602539,25,720,2024-06-13 17:20:17.647277,Laptop,82.9,82.64043281771843,24,0
CV,79.93102073669434,25,720,2024-06-13 17:20:17.738853,Laptop,83.1,82.60743287472503,24,0
CV,86.67159080505371,25,720,2024-06-13 17:20:17.842168,Laptop,90.4,82.64517517735933,25,0
CV,81.07995986938477,25,720,2024-06-13 17:20:17.941774,Laptop,83.0,82.61507470813602,24,0
CV,91.2008285522461,25,720,2024-06-13 17:20:18.054487,Laptop,93.3,82.65811223617246,25,0
CV,90.95549583435059,25,720,2024-06-13 17:20:18.168050,Laptop,93.9,82.62444885426557,25,0
CV,92.1323299407959,25,720,2024-06-13 17:20:18.278356,Laptop,83.2,82.65995512204327,24,0
CV,90.15870094299316,25,720,2024-06-13 17:20:18.384423,Laptop,81.8,82.63643989833167,24,0
CV,88.03772926330566,25,720,2024-06-13 17:20:18.491524,Laptop,83.8,82.67054557284756,24,0
CV,99.85852241516113,25,720,2024-06-13 17:20:18.604641,Laptop,81.1,82.63328242053967,24,0
CV,82.26895332336426,25,720,2024-06-13 17:20:18.700835,Laptop,83.2,82.65609734762037,24,0
CV,78.23610305786133,25,720,2024-06-13 17:20:18.792937,Laptop,84.9,82.63465844198988,24,0
CV,81.42328262329102,25,720,2024-06-13 17:20:18.891570,Laptop,86.2,82.63048123401605,24,0
CV,83.18209648132324,25,720,2024-06-13 17:20:18.991916,Laptop,84.8,82.5969652829788,24,0
CV,81.87413215637207,25,720,2024-06-13 17:20:19.089914,Laptop,85.2,82.62865063405103,24,0
CV,82.76581764221191,25,720,2024-06-13 17:20:19.187814,Laptop,85.0,82.59313208036751,24,0
CV,87.67461776733398,25,720,2024-06-13 17:20:19.290458,Laptop,84.4,82.6267954622744,24,0
CV,81.70366287231445,25,720,2024-06-13 17:20:19.384659,Laptop,82.4,82.57738154912495,24,0
CV,81.79402351379395,25,720,2024-06-13 17:20:19.481341,Laptop,83.0,82.61735988661584,24,0
CV,82.68880844116211,25,720,2024-06-13 17:20:19.578652,Laptop,83.8,82.59415181054936,24,0
CV,76.1115550994873,25,720,2024-06-13 17:20:19.671795,Laptop,82.9,82.64142797608868,24,0
CV,78.62544059753418,25,720,2024-06-13 17:20:19.765735,Laptop,83.9,82.59175605891731,24,0
CV,91.42613410949707,25,720,2024-06-13 17:20:19.875244,Laptop,87.7,82.62599687839706,24,0
CV,85.10780334472656,25,720,2024-06-13 17:20:19.974616,Laptop,83.0,82.59839044805224,24,0
CV,83.42194557189941,25,720,2024-06-13 17:20:20.075597,Laptop,84.2,82.63019865818251,24,0
CV,89.45894241333008,25,720,2024-06-13 17:20:20.179108,Laptop,85.7,82.6025799419319,24,0
CV,85.87813377380371,25,720,2024-06-13 17:20:20.280022,Laptop,83.2,82.63125524608178,24,0
CV,82.87429809570312,25,720,2024-06-13 17:20:20.377248,Laptop,84.6,82.59649841855821,24,0
CV,78.39655876159668,25,720,2024-06-13 17:20:20.469930,Laptop,81.8,82.62310969053279,24,0
CV,79.16641235351562,25,720,2024-06-13 17:20:20.570484,Laptop,83.5,82.57580895318185,24,0
CV,81.6793441772461,25,720,2024-06-13 17:20:20.671680,Laptop,82.4,82.61584872020177,24,0
CV,82.85975456237793,25,720,2024-06-13 17:20:20.775594,Laptop,83.1,82.57948243901768,24,0
CV,81.7422866821289,25,720,2024-06-13 17:20:20.870428,Laptop,88.2,82.61111864646668,24,0
CV,89.26653861999512,25,720,2024-06-13 17:20:20.976820,Laptop,82.6,82.5530800274418,24,0
CV,91.6891098022461,25,720,2024-06-13 17:20:21.086264,Laptop,84.8,82.59464324678159,24,0
CV,94.07210350036621,25,720,2024-06-13 17:20:21.193496,Laptop,88.3,82.55776095755367,24,0
CV,92.08297729492188,25,720,2024-06-13 17:20:21.304341,Laptop,85.5,82.64376229819172,24,0
CV,87.36538887023926,25,720,2024-06-13 17:20:21.403826,Laptop,82.3,82.60414025196918,24,0
CV,80.48844337463379,25,720,2024-06-13 17:20:21.499055,Laptop,83.1,82.63733676945547,24,0
CV,82.98635482788086,25,720,2024-06-13 17:20:21.599746,Laptop,83.7,82.59326722533137,24,0
CV,81.18581771850586,25,720,2024-06-13 17:20:21.697175,Laptop,85.0,82.6328769856481,24,0
CV,82.61775970458984,25,720,2024-06-13 17:20:21.793726,Laptop,84.3,82.6030468063525,24,0
CV,85.27302742004395,25,720,2024-06-13 17:20:21.894822,Laptop,86.2,82.64202998547314,24,0
CV,84.20991897583008,25,720,2024-06-13 17:20:21.993778,Laptop,83.6,82.60609371099224,24,0
CV,84.78069305419922,25,720,2024-06-13 17:20:22.095127,Laptop,83.9,82.64489260152581,24,0
CV,86.95840835571289,25,720,2024-06-13 17:20:22.201450,Laptop,84.8,82.61516070947667,24,0
CV,82.66973495483398,25,720,2024-06-13 17:20:22.299122,Laptop,81.7,82.64089968213905,24,0
CV,74.85389709472656,25,720,2024-06-13 17:20:22.389761,Laptop,82.9,82.5917192011999,24,0
CV,82.33904838562012,25,720,2024-06-13 17:20:22.487648,Laptop,84.6,82.63400728898219,24,0
CV,80.52539825439453,25,720,2024-06-13 17:20:22.585205,Laptop,83.0,82.5924194978308,24,0
CV,77.56996154785156,25,720,2024-06-13 17:20:22.680033,Laptop,82.9,82.64459773978649,24,0
CV,83.89782905578613,25,720,2024-06-13 17:20:22.782939,Laptop,83.8,82.59563840515183,24,0
CV,87.71467208862305,25,720,2024-06-13 17:20:22.885615,Laptop,85.5,82.62825748506525,24,0
CV,89.24722671508789,25,720,2024-06-13 17:20:22.990016,Laptop,85.6,82.60689229486961,24,0
CV,92.23651885986328,25,720,2024-06-13 17:20:23.115323,Laptop,92.9,82.64116997206676,25,0
CV,87.98575401306152,25,720,2024-06-13 17:20:23.216296,Laptop,85.4,82.5996558963502,24,0
CV,89.81585502624512,25,720,2024-06-13 17:20:23.320566,Laptop,82.1,82.62378541535207,24,0
CV,85.32023429870605,25,720,2024-06-13 17:20:23.418747,Laptop,83.6,82.60310823588154,24,0
CV,81.86101913452148,25,720,2024-06-13 17:20:23.513690,Laptop,83.7,82.62942464611676,24,0
CV,81.15363121032715,25,720,2024-06-13 17:20:23.606560,Laptop,82.9,82.60310823588154,24,0
CV,79.79297637939453,25,720,2024-06-13 17:20:23.699110,Laptop,82.9,82.6349287319176,24,0
CV,86.48180961608887,25,720,2024-06-13 17:20:23.797977,Laptop,85.5,82.59051518243096,24,0
CV,88.22488784790039,25,720,2024-06-13 17:20:23.912139,Laptop,83.2,82.625874019339,24,0
CV,79.51831817626953,25,720,2024-06-13 17:20:24.003442,Laptop,82.1,82.59857473663932,24,0
CV,78.08947563171387,25,720,2024-06-13 17:20:24.095842,Laptop,84.1,82.6218196704232,24,0
CV,82.62467384338379,25,720,2024-06-13 17:20:24.196503,Laptop,83.0,82.5919772052218,24,0
CV,86.5333080291748,25,720,2024-06-13 17:20:24.301690,Laptop,83.0,82.63146410648046,24,0
CV,81.298828125,25,720,2024-06-13 17:20:24.395631,Laptop,81.4,82.56824083520571,24,0
CV,80.18183708190918,25,720,2024-06-13 17:20:24.489535,Laptop,81.8,82.60423853921563,24,0
CV,81.38537406921387,25,720,2024-06-13 17:20:24.585312,Laptop,84.2,82.57585809680508,24,0
CV,80.0020694732666,25,720,2024-06-13 17:20:24.682077,Laptop,81.0,82.61391983299032,24,0
CV,75.9274959564209,25,720,2024-06-13 17:20:24.774461,Laptop,82.2,82.58920059050978,24,0
CV,88.63401412963867,25,720,2024-06-13 17:20:24.888078,Laptop,85.1,82.59471696221642,24,0
CV,81.96640014648438,25,720,2024-06-13 17:20:24.983751,Laptop,81.6,82.56057442998312,24,0
CV,89.35832977294922,25,720,2024-06-13 17:20:25.091526,Laptop,90.6,82.68430578734964,25,0
CV,96.88186645507812,25,720,2024-06-13 17:20:25.212143,Laptop,94.8,82.66812524940389,25,0
CV,95.39651870727539,25,720,2024-06-13 17:20:25.330971,Laptop,89.0,82.71031504993975,25,0
CV,94.82455253601074,25,720,2024-06-13 17:20:25.441132,Laptop,87.3,82.68725440474294,24,0
CV,95.6413745880127,25,720,2024-06-13 17:20:25.552899,Laptop,90.4,82.73611545213116,25,0
CV,180.89580535888672,25,720,2024-06-13 17:20:25.753301,Laptop,98.8,82.78735996524563,25,0
CV,115.89789390563965,25,720,2024-06-13 17:20:25.897925,Laptop,91.7,82.82558141820634,25,0
CV,103.17850112915039,25,720,2024-06-13 17:20:26.020448,Laptop,90.1,82.8046953783371,25,0
CV,107.64813423156738,25,720,2024-06-13 17:20:26.148819,Laptop,90.7,82.82845632016482,25,0
CV,117.06423759460449,25,720,2024-06-13 17:20:26.285418,Laptop,96.0,82.83357954288567,25,0
CV,135.2064609527588,25,720,2024-06-13 17:20:26.454121,Laptop,91.8,82.85563274380642,25,0
CV,114.07041549682617,25,720,2024-06-13 17:20:26.592025,Laptop,93.1,82.83458698716171,25,0
CV,105.4379940032959,25,720,2024-06-13 17:20:26.730984,Laptop,87.1,82.88220715806358,24,0
CV,99.07174110412598,25,720,2024-06-13 17:20:26.844766,Laptop,83.1,82.84690975068457,24,0
CV,90.84105491638184,25,720,2024-06-13 17:20:26.956209,Laptop,88.3,82.88022912722892,24,0
CV,88.09375762939453,25,720,2024-06-13 17:20:27.057374,Laptop,83.5,82.84956350633854,24,0
CV,90.15393257141113,25,720,2024-06-13 17:20:27.169155,Laptop,83.7,82.88518034726849,24,0
CV,90.23165702819824,25,720,2024-06-13 17:20:27.271921,Laptop,82.8,82.85145553583259,24,0
CV,92.98992156982422,25,720,2024-06-13 17:20:27.386247,Laptop,84.8,82.84174967024629,24,0
CV,84.05780792236328,25,720,2024-06-13 17:20:27.484447,Laptop,82.4,82.80648912058469,24,0
CV,83.8937759399414,25,720,2024-06-13 17:20:27.585860,Laptop,85.5,82.83647901665576,24,0
CV,82.17358589172363,25,720,2024-06-13 17:20:27.680991,Laptop,82.3,82.8051622427577,24,0
CV,85.65044403076172,25,720,2024-06-13 17:20:27.781852,Laptop,84.9,82.8419831024566,24,0
CV,79.9555778503418,25,720,2024-06-13 17:20:27.875028,Laptop,83.8,82.8033316427927,24,0
CV,79.71549034118652,25,720,2024-06-13 17:20:27.969886,Laptop,84.4,82.83491870661847,24,0
CV,86.42125129699707,25,720,2024-06-13 17:20:28.070984,Laptop,91.3,82.82539712961926,25,0
CV,91.43495559692383,25,720,2024-06-13 17:20:28.179266,Laptop,91.8,82.87972540509088,25,0
CV,95.34621238708496,25,720,2024-06-13 17:20:28.292494,Laptop,94.4,82.85734048471338,25,0
CV,122.8485107421875,25,720,2024-06-13 17:20:28.445122,Laptop,98.8,82.89110215386671,25,0
CV,96.24099731445312,25,720,2024-06-13 17:20:28.566694,Laptop,87.4,82.84085279912249,24,0
CV,90.64173698425293,25,720,2024-06-13 17:20:28.671935,Laptop,81.1,82.86954038917817,24,0
CV,85.98136901855469,25,720,2024-06-13 17:20:28.769350,Laptop,87.5,82.84462457220476,24,0
CV,87.86201477050781,25,720,2024-06-13 17:20:28.871797,Laptop,82.4,82.86224256112975,24,0
CV,94.1307544708252,25,720,2024-06-13 17:20:28.979298,Laptop,94.7,82.8279894557442,25,0
CV,94.99144554138184,25,720,2024-06-13 17:20:29.092495,Laptop,96.6,82.86471202819664,25,0
CV,87.26859092712402,25,720,2024-06-13 17:20:29.195138,Laptop,90.4,82.77189200983659,25,0
CV,84.88631248474121,25,720,2024-06-13 17:20:29.294301,Laptop,84.4,82.80351593137978,24,0
CV,93.92857551574707,25,720,2024-06-13 17:20:29.401342,Laptop,88.4,82.75724721011652,24,0
CV,85.1290225982666,25,720,2024-06-13 17:20:29.500186,Laptop,82.2,82.80272963340822,24,0
CV,87.94641494750977,25,720,2024-06-13 17:20:29.600825,Laptop,83.4,82.74435929492661,24,0
CV,85.7093334197998,25,720,2024-06-13 17:20:29.701079,Laptop,83.6,82.78991543365316,24,0
CV,80.86943626403809,25,720,2024-06-13 17:20:29.795432,Laptop,84.1,82.75523232156442,24,0
CV,79.12445068359375,25,720,2024-06-13 17:20:29.887795,Laptop,82.1,82.79396978256895,24,0
CV,87.33153343200684,25,720,2024-06-13 17:20:29.986441,Laptop,85.0,82.75158340754021,24,0
CV,85.10923385620117,25,720,2024-06-13 17:20:30.084783,Laptop,83.0,82.79739755028866,24,0
CV,73.60720634460449,25,720,2024-06-13 17:20:30.169055,Laptop,84.2,82.76139984627875,24,0
CV,85.71100234985352,25,720,2024-06-13 17:20:30.268145,Laptop,84.9,82.80573968033056,24,0
CV,88.52815628051758,25,720,2024-06-13 17:20:30.371665,Laptop,87.9,82.78742139477465,24,0
CV,75.5922794342041,25,720,2024-06-13 17:20:30.563978,Laptop,81.0,82.80374936359009,24,0
CV,80.52349090576172,25,720,2024-06-13 17:20:30.659612,Laptop,88.1,82.86295514366647,24,0
CV,86.92717552185059,25,720,2024-06-13 17:20:30.773881,Laptop,89.1,82.85312641902212,25,0
CV,83.44459533691406,25,720,2024-06-13 17:20:30.879225,Laptop,91.5,82.90082030535882,25,0
CV,87.83221244812012,25,720,2024-06-13 17:20:30.979157,Laptop,86.6,82.87069526432388,24,0
CV,84.18583869934082,25,720,2024-06-13 17:20:31.082505,Laptop,84.9,82.89944428390861,24,0
CV,90.24906158447266,25,720,2024-06-13 17:20:31.187699,Laptop,87.0,82.873656167623,24,0
CV,100.38495063781738,25,720,2024-06-13 17:20:31.302598,Laptop,88.1,82.91905258957408,24,0
CV,102.64921188354492,25,720,2024-06-13 17:20:31.434244,Laptop,85.6,82.86997039588138,24,0
CV,94.76804733276367,25,720,2024-06-13 17:20:31.544538,Laptop,83.1,82.85140639220936,24,0
CV,85.10303497314453,25,720,2024-06-13 17:20:31.651159,Laptop,83.5,82.82002818878227,24,0
CV,84.55967903137207,25,720,2024-06-13 17:20:31.755471,Laptop,83.1,82.84328540847197,24,0
CV,83.86754989624023,25,720,2024-06-13 17:20:31.857137,Laptop,82.5,82.81682156736706,24,0
CV,88.37151527404785,25,720,2024-06-13 17:20:31.968794,Laptop,88.3,82.8383956179614,24,0
CV,86.64250373840332,25,720,2024-06-13 17:20:32.068792,Laptop,83.0,82.80741056352011,24,0
CV,85.92391014099121,25,720,2024-06-13 17:20:32.171856,Laptop,84.0,82.8480891976419,24,0
CV,81.91180229187012,25,720,2024-06-13 17:20:32.266648,Laptop,82.6,82.80421622801069,24,0
CV,95.0784683227539,25,720,2024-06-13 17:20:32.391790,Laptop,85.6,82.85371614250077,24,0
CV,84.57422256469727,25,720,2024-06-13 17:20:32.489580,Laptop,82.6,82.81259521576999,24,0
CV,83.80413055419922,25,720,2024-06-13 17:20:32.594384,Laptop,82.0,82.86237770609361,24,0
CV,82.57436752319336,25,720,2024-06-13 17:20:32.697369,Laptop,82.4,82.8071894172156,24,0
CV,99.86090660095215,25,720,2024-06-13 17:20:32.811518,Laptop,84.4,82.86553518388561,24,0
CV,80.0330638885498,25,720,2024-06-13 17:20:32.904271,Laptop,83.9,82.82388596320519,24,0
CV,90.48223495483398,25,720,2024-06-13 17:20:33.008451,Laptop,87.5,82.84504229300215,24,0
CV,90.8818244934082,25,720,2024-06-13 17:20:33.127519,Laptop,87.6,82.80615740112795,24,0
CV,104.72297668457031,25,720,2024-06-13 17:20:33.246228,Laptop,86.8,82.84430513865382,24,0
CV,88.39249610900879,25,720,2024-06-13 17:20:33.348885,Laptop,88.8,82.81668642240321,25,0
CV,85.2365493774414,25,720,2024-06-13 17:20:33.447574,Laptop,83.0,82.844735145357,24,0
CV,83.36162567138672,25,720,2024-06-13 17:20:33.543485,Laptop,83.7,82.80688226957047,24,0
CV,90.40641784667969,25,720,2024-06-13 17:20:33.650406,Laptop,86.5,82.84690975068457,24,0
CV,96.01187705993652,25,720,2024-06-13 17:20:33.759010,Laptop,82.8,82.8114894842475,24,0
CV,85.95633506774902,25,720,2024-06-13 17:20:33.857754,Laptop,83.5,82.85560817199482,24,0
CV,85.00480651855469,25,720,2024-06-13 17:20:33.961152,Laptop,83.1,82.82679772288107,24,0
CV,84.33651924133301,25,720,2024-06-13 17:20:34.058811,Laptop,83.1,82.87148156229543,24,0
CV,96.54355049133301,25,720,2024-06-13 17:20:34.169493,Laptop,85.4,82.82588856585147,24,0
CV,87.07380294799805,25,720,2024-06-13 17:20:34.269948,Laptop,84.9,82.87339816360108,24,0
CV,97.80669212341309,25,720,2024-06-13 17:20:34.390580,Laptop,83.1,82.80781599841168,24,0
CV,77.3003101348877,25,720,2024-06-13 17:20:34.484058,Laptop,82.3,82.83509070929973,24,0
CV,89.09749984741211,25,720,2024-06-13 17:20:34.585443,Laptop,85.5,82.80126761061737,24,0
CV,85.34502983093262,25,720,2024-06-13 17:20:34.683225,Laptop,83.6,82.84416999368996,24,0
CV,81.35652542114258,25,720,2024-06-13 17:20:34.781750,Laptop,84.3,82.82135506660927,24,0
CV,81.72917366027832,25,720,2024-06-13 17:20:34.876121,Laptop,80.7,82.837916467635,24,0
CV,83.33206176757812,25,720,2024-06-13 17:20:34.974976,Laptop,84.4,82.78238417339443,24,0
CV,81.06613159179688,25,720,2024-06-13 17:20:35.069015,Laptop,83.6,82.79217604032137,24,0
CV,86.30776405334473,25,720,2024-06-13 17:20:35.175403,Laptop,85.4,82.76254243551865,24,0
CV,88.52839469909668,25,720,2024-06-13 17:20:35.277606,Laptop,84.8,82.79854013952857,24,0
CV,98.05822372436523,25,720,2024-06-13 17:20:35.391566,Laptop,88.3,82.76955768773355,24,0
CV,81.95066452026367,25,720,2024-06-13 17:20:35.487586,Laptop,82.2,82.8053833890622,24,0
CV,91.90869331359863,25,720,2024-06-13 17:20:35.596387,Laptop,88.5,82.782347315677,24,0
CV,92.44203567504883,25,720,2024-06-13 17:20:35.709514,Laptop,85.5,82.81476982109756,24,0
CV,81.49337768554688,25,720,2024-06-13 17:20:35.818317,Laptop,81.4,82.7893502819861,24,0
CV,77.49128341674805,25,720,2024-06-13 17:20:35.919000,Laptop,82.0,82.81641613247548,24,0
CV,91.70651435852051,25,720,2024-06-13 17:20:36.030271,Laptop,85.0,82.78468163778004,24,0
CV,91.1097526550293,25,720,2024-06-13 17:20:36.147656,Laptop,85.6,82.81021175004373,24,0
CV,88.80329132080078,25,720,2024-06-13 17:20:36.251562,Laptop,86.9,82.8044742320326,24,0
CV,87.86988258361816,25,720,2024-06-13 17:20:36.353555,Laptop,83.8,82.80225048308182,24,0
CV,81.76994323730469,25,720,2024-06-13 17:20:36.448297,Laptop,80.1,82.77606921781043,24,0
CV,83.18305015563965,25,720,2024-06-13 17:20:36.547649,Laptop,86.3,82.85280698547119,24,0
CV,92.12684631347656,25,720,2024-06-13 17:20:36.666030,Laptop,86.8,82.81431524258275,24,0
CV,90.50488471984863,25,720,2024-06-13 17:20:36.773728,Laptop,82.9,82.84958807815016,24,0
CV,88.05561065673828,25,720,2024-06-13 17:20:36.873140,Laptop,85.1,82.82072848541318,24,0
CV,80.37829399108887,25,720,2024-06-13 17:20:36.968998,Laptop,85.5,82.85363014116014,24,0
CV,80.08646965026855,25,720,2024-06-13 17:20:37.063573,Laptop,85.6,82.82124449345702,24,0
CV,81.76994323730469,25,720,2024-06-13 17:20:37.161403,Laptop,86.2,82.85546074112516,24,0
CV,85.93559265136719,25,720,2024-06-13 17:20:37.262841,Laptop,83.0,82.80457251927903,24,0
CV,79.41293716430664,25,720,2024-06-13 17:20:37.356943,Laptop,82.4,82.84488257622668,24,0
CV,80.49297332763672,25,720,2024-06-13 17:20:37.449707,Laptop,84.3,82.79426464430829,24,0
CV,72.27230072021484,25,720,2024-06-13 17:20:37.545050,Laptop,81.0,82.84077908368765,24,0
CV,81.4213752746582,25,720,2024-06-13 17:20:37.654621,Laptop,86.5,82.808995445369,24,0
CV,79.34308052062988,25,720,2024-06-13 17:20:37.754954,Laptop,82.9,82.83685987973573,24,0
CV,77.52060890197754,25,720,2024-06-13 17:20:37.853925,Laptop,82.9,82.79379777988768,24,0
CV,78.71651649475098,25,720,2024-06-13 17:20:37.951869,Laptop,82.5,82.84649202988719,24,0
